id,age,race,sex,label,pred
24792,30, White, Male,less than or equal to 50K,less than or equal to 50K
20334,27, White, Female,less than or equal to 50K,less than or equal to 50K
31682,52, White, Male,less than or equal to 50K,less than or equal to 50K
21068,36, Black, Female,greater than 50K,less than or equal to 50K
38942,31, White, Male,less than or equal to 50K,less than or equal to 50K
29211,53, White, Female,less than or equal to 50K,less than or equal to 50K
10313,64, White, Male,less than or equal to 50K,less than or equal to 50K
19655,32, White, Male,greater than 50K,less than or equal to 50K
7108,48, White, Female,less than or equal to 50K,less than or equal to 50K
32071,37, White, Male,less than or equal to 50K,less than or equal to 50K
43633,29, White, Male,less than or equal to 50K,less than or equal to 50K
23681,56, White, Male,greater than 50K,greater than 50K
46891,23, White, Male,less than or equal to 50K,less than or equal to 50K
38247,49, Black, Female,less than or equal to 50K,less than or equal to 50K
22544,62, White, Male,greater than 50K,less than or equal to 50K
41787,41, White, Male,less than or equal to 50K,less than or equal to 50K
13485,31, White, Male,less than or equal to 50K,less than or equal to 50K
7174,28, White, Female,less than or equal to 50K,less than or equal to 50K
12536,35, White, Male,less than or equal to 50K,less than or equal to 50K
14877,60, Other, Male,less than or equal to 50K,less than or equal to 50K
33877,21, White, Male,less than or equal to 50K,less than or equal to 50K
28604,52, White, Male,less than or equal to 50K,greater than 50K
23864,51, White, Female,less than or equal to 50K,less than or equal to 50K
30153,30, White, Female,less than or equal to 50K,less than or equal to 50K
24798,36, White, Male,less than or equal to 50K,less than or equal to 50K
22024,41, Black, Male,less than or equal to 50K,less than or equal to 50K
46107,28, Other, Female,less than or equal to 50K,less than or equal to 50K
35333,41, White, Female,less than or equal to 50K,less than or equal to 50K
28673,24, White, Female,less than or equal to 50K,less than or equal to 50K
33451,42, White, Male,greater than 50K,less than or equal to 50K
15991,28, White, Male,less than or equal to 50K,less than or equal to 50K
45068,30, White, Female,less than or equal to 50K,less than or equal to 50K
40889,21, White, Female,less than or equal to 50K,less than or equal to 50K
31667,45, White, Female,less than or equal to 50K,less than or equal to 50K
45542,37, White, Male,greater than 50K,greater than 50K
34395,83, White, Male,less than or equal to 50K,less than or equal to 50K
4552,51, Black, Male,less than or equal to 50K,less than or equal to 50K
7473,35, Black, Female,less than or equal to 50K,less than or equal to 50K
2555,25, White, Male,less than or equal to 50K,less than or equal to 50K
10185,48, White, Male,greater than 50K,greater than 50K
18157,65, White, Male,less than or equal to 50K,less than or equal to 50K
6833,28, White, Male,greater than 50K,greater than 50K
4305,44, White, Male,less than or equal to 50K,less than or equal to 50K
6336,42, White, Female,less than or equal to 50K,less than or equal to 50K
48554,17, White, Female,less than or equal to 50K,less than or equal to 50K
44634,30, White, Male,less than or equal to 50K,less than or equal to 50K
9684,60, White, Female,less than or equal to 50K,less than or equal to 50K
10387,42, White, Male,less than or equal to 50K,less than or equal to 50K
4534,20, White, Female,less than or equal to 50K,less than or equal to 50K
401,28, White, Female,less than or equal to 50K,less than or equal to 50K
5697,51, White, Male,less than or equal to 50K,less than or equal to 50K
47874,27, Black, Female,less than or equal to 50K,less than or equal to 50K
15491,19, White, Female,less than or equal to 50K,less than or equal to 50K
44326,46, White, Male,greater than 50K,less than or equal to 50K
42813,25, White, Female,less than or equal to 50K,less than or equal to 50K
19471,22, White, Male,less than or equal to 50K,less than or equal to 50K
1730,24, White, Male,less than or equal to 50K,greater than 50K
25508,34, White, Male,less than or equal to 50K,less than or equal to 50K
30599,21, White, Female,less than or equal to 50K,less than or equal to 50K
45534,21, White, Female,less than or equal to 50K,less than or equal to 50K
22993,30, White, Male,less than or equal to 50K,less than or equal to 50K
7884,43, White, Male,less than or equal to 50K,less than or equal to 50K
23795,31, White, Female,less than or equal to 50K,less than or equal to 50K
21117,18, Black, Female,less than or equal to 50K,less than or equal to 50K
1541,62, White, Male,less than or equal to 50K,greater than 50K
44620,46, White, Male,greater than 50K,greater than 50K
4319,45, White, Male,less than or equal to 50K,less than or equal to 50K
44654,27, White, Female,greater than 50K,less than or equal to 50K
18479,40, White, Male,greater than 50K,greater than 50K
8192,45, White, Female,less than or equal to 50K,less than or equal to 50K
47927,35, White, Male,less than or equal to 50K,greater than 50K
41398,77, White, Male,less than or equal to 50K,less than or equal to 50K
24128,45, White, Male,greater than 50K,greater than 50K
48777,18, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
19892,46, White, Female,less than or equal to 50K,less than or equal to 50K
3480,59, White, Male,greater than 50K,greater than 50K
15408,51, White, Male,greater than 50K,greater than 50K
1545,27, White, Male,less than or equal to 50K,less than or equal to 50K
44281,48, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
32876,51, White, Male,greater than 50K,less than or equal to 50K
3156,33, White, Male,greater than 50K,less than or equal to 50K
41506,39, White, Male,greater than 50K,greater than 50K
18361,24, White, Male,less than or equal to 50K,less than or equal to 50K
9411,23, White, Male,less than or equal to 50K,less than or equal to 50K
35462,44, White, Female,greater than 50K,greater than 50K
30825,21, White, Male,less than or equal to 50K,less than or equal to 50K
476,17, White, Male,less than or equal to 50K,less than or equal to 50K
21899,67, White, Female,less than or equal to 50K,less than or equal to 50K
11621,58, Black, Male,less than or equal to 50K,less than or equal to 50K
40766,31, White, Female,less than or equal to 50K,less than or equal to 50K
13744,25, White, Female,less than or equal to 50K,less than or equal to 50K
24854,27, White, Female,less than or equal to 50K,less than or equal to 50K
45998,21, White, Female,less than or equal to 50K,less than or equal to 50K
23248,67, White, Male,less than or equal to 50K,less than or equal to 50K
28420,31, White, Female,less than or equal to 50K,less than or equal to 50K
27626,48, White, Male,less than or equal to 50K,less than or equal to 50K
14326,48, Black, Male,greater than 50K,greater than 50K
45171,38, White, Male,less than or equal to 50K,less than or equal to 50K
24953,30, White, Male,less than or equal to 50K,less than or equal to 50K
19830,42, White, Male,less than or equal to 50K,less than or equal to 50K
3656,43, White, Male,less than or equal to 50K,less than or equal to 50K
44283,43, Black, Male,less than or equal to 50K,greater than 50K
15335,52, White, Male,greater than 50K,greater than 50K
25032,30, Black, Male,less than or equal to 50K,less than or equal to 50K
7395,50, White, Male,less than or equal to 50K,less than or equal to 50K
45306,47, White, Male,less than or equal to 50K,less than or equal to 50K
18323,49, White, Female,greater than 50K,greater than 50K
25092,31, White, Female,less than or equal to 50K,less than or equal to 50K
25197,45, White, Male,less than or equal to 50K,less than or equal to 50K
38617,21, White, Female,less than or equal to 50K,less than or equal to 50K
47269,39, White, Male,greater than 50K,greater than 50K
15278,44, White, Male,greater than 50K,greater than 50K
4401,48, White, Female,greater than 50K,greater than 50K
41292,56, White, Male,less than or equal to 50K,greater than 50K
46765,41, White, Male,greater than 50K,greater than 50K
5354,49, Black, Female,less than or equal to 50K,less than or equal to 50K
32234,41, White, Male,greater than 50K,less than or equal to 50K
24492,31, White, Female,less than or equal to 50K,less than or equal to 50K
15090,49, White, Male,less than or equal to 50K,less than or equal to 50K
18678,70, White, Male,greater than 50K,less than or equal to 50K
18485,56, White, Male,less than or equal to 50K,less than or equal to 50K
17474,17, Other, Male,less than or equal to 50K,less than or equal to 50K
28071,18, White, Female,less than or equal to 50K,less than or equal to 50K
40922,20, White, Female,less than or equal to 50K,less than or equal to 50K
33646,48, White, Female,less than or equal to 50K,less than or equal to 50K
33747,44, White, Female,less than or equal to 50K,greater than 50K
39493,17, White, Male,less than or equal to 50K,less than or equal to 50K
47415,54, White, Male,less than or equal to 50K,less than or equal to 50K
3806,32, White, Male,greater than 50K,greater than 50K
11912,45, White, Male,less than or equal to 50K,less than or equal to 50K
18623,35, White, Female,greater than 50K,greater than 50K
11395,46, White, Male,less than or equal to 50K,less than or equal to 50K
13644,47, Black, Male,greater than 50K,less than or equal to 50K
2205,47, Black, Female,greater than 50K,less than or equal to 50K
23844,50, White, Male,greater than 50K,greater than 50K
41852,56, White, Male,less than or equal to 50K,less than or equal to 50K
30748,28, White, Female,greater than 50K,greater than 50K
15643,72, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
6743,39, White, Male,less than or equal to 50K,greater than 50K
46238,40, Other, Male,less than or equal to 50K,less than or equal to 50K
38177,59, White, Male,less than or equal to 50K,less than or equal to 50K
34538,20, Amer-Indian-Eskimo, Female,less than or equal to 50K,less than or equal to 50K
31099,37, White, Male,less than or equal to 50K,less than or equal to 50K
2414,44, White, Male,greater than 50K,greater than 50K
3978,50, White, Male,less than or equal to 50K,greater than 50K
45979,20, White, Female,less than or equal to 50K,less than or equal to 50K
14531,46, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
38908,23, White, Male,less than or equal to 50K,less than or equal to 50K
9200,60, White, Male,greater than 50K,less than or equal to 50K
20988,50, White, Male,less than or equal to 50K,less than or equal to 50K
29579,26, Black, Male,less than or equal to 50K,less than or equal to 50K
44907,29, Black, Female,less than or equal to 50K,less than or equal to 50K
16802,26, White, Female,less than or equal to 50K,less than or equal to 50K
21617,21, White, Female,less than or equal to 50K,less than or equal to 50K
